username,author_id,video_desc,video_id,upload_time,duration,was_duet,hashtags,music_artist,music_title,is_verified,author_followers,author_likes,author_hearts,author_video_count,saves,likes,shares,plays,comments
LiquidCandy,6736479049420801030,Who's Codfish? Never Heard of Him... #valorant #valorantfunny #valorantclips #fy #fyp #foryoupage #gaming #codfish #beatbox,7109774602041183489,1655420400,35,{'duetFromId': '0'},"['codfish', 'beatbox', 'valorant', 'valorantfunny', 'valorantclips', 'fy', 'fyp', 'foryoupage', 'gaming']",LiquidCandy,original sound - LiquidCandy,False,1800000,7017,13900000,451,23600,337400,622,2400000,993
twitch.tv/veloula,6716896017231086597,Riot gun buddy reaction 🥹 #Valorant #valorantclips #valorantfunny #valorantmemes #riotgunbuddy,7102537019032685830,1653688268,36,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantfunny', 'valorantmemes', 'riotgunbuddy']",twitch.tv/veloula,original sound,False,196400,46600,4300000,60,17400,336900,405,2400000,822
light val boosting,7170264290466628654,"Tenz & Kyedae's Future Kids, Jr TenZ, for a boost link in bio #valorant #valorantclips #valorantboost #valorantboost #foryou #fy",7174764297556528430,1670505003,27,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantboost', 'valorantboost', 'foryou', 'fy']",light val boosting,orijinal ses,False,14500,11,2400000,61,22800,336800,4006,2200000,1318
quasar,7101637837191332870,150ms Reaction Time⚡️•  No Frameskips #valorant #valorantclips #valorantgaming #valorantclip #valorantedit #valorantedits #reyna #valoranthighlights #valorantmontage #rawaccel #rawaccelvalorant @kami @The lad eggie ,7206671747402173697,1677934028,22,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'valorantclip', 'valorantedit', 'valorantedits', 'reyna', 'valoranthighlights', 'valorantmontage', 'rawaccel', 'rawaccelvalorant', '', '']",quasar,original sound,False,41100,39,1500000,22,29800,336500,6269,3000000,3130
Isshiki,7039330916951000066,I love this sm! ib: @lopesthek1ng @envyyygaming #valorant #valorantedit #valorantclips #valorantgaming #isshiki_val #fyp #fypシ,7256280621708758273,1689484592,15,{'duetFromId': '0'},"['', '', 'valorant', 'valorantedit', 'valorantclips', 'valorantgaming', 'isshiki_val', 'fyp', 'fypシ']",Isshiki,original sound - Isshiki,False,146200,1584,4700000,132,42000,336300,9402,2300000,2875
VALORANT Highlights,7107102208475776042,#valorant #shorts #fyp #gaming #memes #funny #valorantclips #valorantgaming #valorantfunny #radiant #valoranthighlight #valorantmoments #noob #pro #val #fyp #foryou #immortal #xyzbca #valo #valtok #valorantph #valorantindonesia #valoranttips #valorantedit,7233919409994140970,1684278437,62,{'duetFromId': '0'},"['valorant', 'shorts', 'fyp', 'gaming', 'memes', 'funny', 'valorantclips', 'valorantgaming', 'valorantfunny', 'radiant', 'valoranthighlight', 'valorantmoments', 'noob', 'pro', 'val', 'fyp', 'foryou', 'immortal', 'xyzbca', 'valo', 'valtok', 'valorantph', 'valorantindonesia', 'valoranttips', 'valorantedit']",VALORANT Highlights,original sound - VALORANT Highlights,False,101300,6751,7800000,730,27800,336000,3288,2000000,807
Garbage,7082178781515088902,I didn’t “swap sites back & forth the entire time” btw. I rotate once when they didn’t even push my site 🤡 #fy #fyp #fypシ #fypage #foryou #valo #valorant #valorantclips #valorantfunny #valorantgaming #gaming #videogames #toxicgamer #toxicvalorant #gamergirl #uwu,7089956556778835206,1650759151,99,{'duetFromId': '0'},"['fy', 'fyp', 'fypシ', 'fypage', 'foryou', 'valo', 'valorant', 'valorantclips', 'valorantfunny', 'valorantgaming', 'gaming', 'videogames', 'toxicgamer', 'toxicvalorant', 'gamergirl', 'uwu']",Garbage,original sound,False,13400,24600,628800,33,8632,336000,658,2300000,2855
Ph4ntom,6900144881310696449,Toca rezar a nuestro mejor Dios | #valorant #twitch #gaming #gamer #valorantclips #fortnite #csgo #valorantgame #leagueoflegends #riotgames #streamer #valorantgameplay #esports #valorantmemes #twitchstreamer #lol #pubg #game #pc #pcgaming #rkiye #ps #valoranthighlights #youtube #memes #games #apexlegends #riot #callofduty #valorantnews ,7156590137940397317,1666273494,8,{'duetFromId': '0'},"['valorant', 'twitch', 'gaming', 'gamer', 'valorantclips', 'fortnite', 'csgo', 'valorantgame', 'leagueoflegends', 'riotgames', 'streamer', 'valorantgameplay', 'esports', 'valorantmemes', 'twitchstreamer', 'lol', 'pubg', 'game', 'pc', 'pcgaming', 'rkiye', 'ps', 'valoranthighlights', 'youtube', 'memes', 'games', 'apexlegends', 'riot', 'callofduty', 'valorantnews']",husbandx🖤,sillouitte pastel ghost slowed,False,20900,38100,915300,52,26100,335900,6942,24100000,1426
Misakimei,7249118562709701638,#valorantclips #valo #bblvalorant @CombatRy Valorant ,7249120047979908357,1687817292,14,{'duetFromId': '0'},"['valorantclips', 'valo', 'bblvalorant', '']",Misakimei,orijinal ses,False,1872,1067,336200,5,32200,335800,11600,2300000,1748
oDoc,6770714081038861317,worm @Punccc @al1 #valorant #edit #funny #valorantclips #val #fyp #xyzcba #valorantedit ,7221675063433530630,1681427257,48,{'duetFromId': '0'},"['', '', 'valorant', 'edit', 'funny', 'valorantclips', 'val', 'fyp', 'xyzcba', 'valorantedit']",oDoc,original sound,False,30200,129400,1400000,35,33600,335900,2350,2000000,613
lee || shower stomper,6981230010435585026,reunion with enoki after vacation! 😁👁👅👁 #valorantclips #valorant #valorantfunny #foryoupage #twitchclips #japan #fyp,7059199659016736002,1643598003,40,{'duetFromId': '0'},"['valorantclips', 'valorant', 'valorantfunny', 'foryoupage', 'twitchclips', 'japan', 'fyp']",lee || shower stomper,original sound,False,2000000,444,65300000,279,13400,335400,1661,2300000,1493
Daft,6607147276795019265,Raze 😢😢😭 #fyp #valorant #valorantmalaysia #valorantok #valorantclip #valorantclips #valorantgaming #LoveMumsSmile,6961278970121800962,1620799067,29,{'duetFromId': '0'},"['fyp', 'valorant', 'valorantmalaysia', 'valorantok', 'valorantclip', 'valorantclips', 'valorantgaming', 'lovemumssmile']",AJ,Murders by Miracle Musical slowed and pitched,False,280100,3535,27200000,1694,12100,335300,9261,2500000,3627
Valorant,6988226127273837574,Do you agree with his explanation? 😂 (via TTV dapr1) #valorantgaming #valorant #valorantclips,6999589927595805958,1629719030,8,{'duetFromId': '0'},"['valorantgaming', 'valorant', 'valorantclips']",Sub Urban & Bella Poarch,INFERNO,False,380300,2643,68700000,908,5711,335300,13000,3300000,6166
Nitrolot,7038410119739098118,Hardstuck iron #valorant #valorantclips #valorantclip #edit,7112102357021854981,1655915374,15,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantclip', 'edit']",7oh2,6IXSPEED,False,19400,2754,1400000,43,10200,335100,1277,2400000,1045
Verden,6771055236876174337,#valorant #valorantclips #valorantedit #fyp #tiktokggph #verdennn,7114149723962936603,1656392063,9,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantedit', 'fyp', 'tiktokggph', 'verdennn']",♥,original sound - ♪彡,False,47800,7599,1600000,274,21600,335000,3150,2300000,1938
Vasco,6747378367279039489,Game lover! #valorant #valorantclips #fyp #gamer #edit #gmv #jett,7067015771808927003,1645417831,9,{'duetFromId': '0'},"['valorant', 'valorantclips', 'fyp', 'gamer', 'edit', 'gmv', 'jett']",☆,son original,False,107200,1107,5700000,165,27000,334800,11100,2500000,4006
BetterNerfChamber,7153304851111691270,Mining some material in fortnite #valorantgaming #valorant #valorantclips #valorants #valorantfunny ,7220047010907344134,1681048196,7,{'duetFromId': '0'},"['valorantgaming', 'valorant', 'valorantclips', 'valorants', 'valorantfunny']",落花雨,Funky Town（落雨）,False,57900,152,13600000,721,27100,334300,12000,3100000,1902
Angel FX,7015644067637199878,Relatable right? Silver was the hardest rank to get out of lol. #valorant #funny #valorantclips #relatable #areyouseriousrightneowbro ,7179254284545002795,1671550407,8,{'duetFromId': '0'},"['valorant', 'funny', 'valorantclips', 'relatable', 'areyouseriousrightneowbro']",Teen Titans Go!,My Superhero Movie (feat. Jacob Jeffries),False,10800,33300,1300000,90,23100,334100,3490,2700000,1721
Vasco,6747378367279039489,Flicker Warning ⚠️ #valorant #valorantclips #gamer #fyp #JomReady,7026649957125967131,1636019433,9,{'duetFromId': '0'},"['valorant', 'valorantclips', 'gamer', 'fyp', 'jomready']",chechernichkin,оригинальный звук - chechernichkin,False,107200,1107,5700000,165,19500,334200,9506,2900000,2082
jaay666_,6877470753886618626,modal jongkok mengrata XD #valorant #valorantclips #valorantfunny #riotgames #fps #fyp #fypシ,7069117902456163585,1645907272,12,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantfunny', 'riotgames', 'fps', 'fyp', 'fypシ']",jaay666_,suara asli - Rizky Tri Danan Jaya,False,46000,22300,2500000,75,15100,333700,2300000,2400000,2612
PartlyZen,7067630763806000133,ovaries = exploded ❤️ #valorantclips #valorantmemes #valorantfunny #girlstreamer #smallstreamer #twitchtok,7112138059419815174,1655923686,114,{'duetFromId': '0'},"['valorantclips', 'valorantmemes', 'valorantfunny', 'girlstreamer', 'smallstreamer', 'twitchtok']",PartlyZen,original sound,False,17400,13100,789800,321,24200,333600,2909,1700000,1292
Claptrap,7204649530863911978,i met my biggest tiktok crush ever... #FYP #fyp #foryou #valorant #valorantclips #valorantfunny #claptrap #voice,7216177178508119342,1680147247,57,{'duetFromId': '0'},"['fyp', 'fyp', 'foryou', 'valorant', 'valorantclips', 'valorantfunny', 'claptrap', 'voice']",Claptrap,original sound - Claptrap,False,195200,5445,2200000,61,54400,333700,1407,1700000,1416
Valorant Videos,6842622751414338566,Instant Karma 🤣 Remember that slow orb reduces your jump height too! (via locco YT) #valorant #valorantclips #valorantph,7038333521009708290,1638739726,28,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantph']",DUSTY LOCANE,REWIND,False,909800,1463,87800000,1839,8138,333300,5552,2800000,2541
soyCypher,7015131486866719749,Doblador ≠ actor de doblaje 😠 #valorant #cypher #doblajeespañol #vozdedoblaje #voiceimpressions #dub #valorantfunny #valorantclips,7069806321373138181,1646067557,22,{'duetFromId': '0'},"['valorant', 'cypher', 'doblajeespañol', 'vozdedoblaje', 'voiceimpressions', 'dub', 'valorantfunny', 'valorantclips']",soyCypher,sonido original,False,522200,2093,20200000,700,10600,333200,1124,2600000,535
note,6980566771985204230,I would jump at the opportunity to edate somebody pls im so lonely #valorant #valorantclips #nxtetaking,7065354133578009862,1645030951,8,{'duetFromId': '0'},"['valorant', 'valorantclips', 'nxtetaking']",note,original sound,False,45700,4061,1400000,67,8397,333100,1971,2100000,1575
Sic,6798607387369686022,🥵😂😂 #valorantclips #valorant #rizz #rizzler # fyp,7245393554196024582,1686949650,9,{'duetFromId': '0'},"['valorantclips', 'valorant', 'rizz', 'rizzler']",ЯΛMΣП,white tee,False,2646,14000,689200,34,52000,666100,19100,4900000,4384
SoaR Valorant,6964386392040326150,The most out of no where clutch ive seen… 👀 #valorant #valorantclips #gaming #pcgaming #fps #fyp #xyzbca,7119679500253695237,1657679566,11,{'duetFromId': '0'},"['valorant', 'valorantclips', 'gaming', 'pcgaming', 'fps', 'fyp', 'xyzbca']",SoaR Valorant,original sound,True,86000,128,8400000,640,25000,332700,6646,2400000,2363
Semfu Live,6961554521818530817,bro doing this when his wingman planting spike for living #valorant #valorantclips #valorantgaming,7221836659556502785,1681464883,13,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming']",Semfu Live,original sound - Semfu Live,False,4658,142,724300,50,59500,665200,26000,4700000,2866
Riakimu,6986180396103238658,Oooooo #valorant #valorantclips,7129835818490891522,1660044268,27,{'duetFromId': '0'},"['valorant', 'valorantclips']",Riakimu,original sound - Riakimu,False,69100,360,2900000,78,18500,332200,6983,3500000,2192
TenZ,6797421012884620294,that wasn't in the patch notes #valorant #valorantclips #tenz ,7175566860639833390,1670691866,10,{'duetFromId': '0'},"['valorant', 'valorantclips', 'tenz']",TenZ,original sound,True,1800000,5117,51100000,477,10900,332200,1408,3200000,568
BambiiiTTV,6675247955253036037,My favourite internet couple #valorant #valorantclips #valorantgaming #gaming,7057760049539697921,1643262817,36,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'gaming']",BambiiiTTV,original sound,False,26500,171,2600000,184,12600,331500,2512,2900000,859
Oxygen Esports,6756291817300755462,THAT FLICK THOUGH 😧 #valorant #valorantclips #esports ,7232133980705819950,1683862420,8,{'duetFromId': '0'},"['valorant', 'valorantclips', 'esports']",Oxygen Esports,original sound,True,50100,20,5400000,666,18200,331300,6697,3300000,1030
TsunamiCat,7141121406030513198,I made my friends sing for rez #valorant #fyp #valorantclips #valorantfunny #valorantgaming #gaming,7280991498710076715,1695237948,39,{'duetFromId': '0'},"['valorant', 'fyp', 'valorantclips', 'valorantfunny', 'valorantgaming', 'gaming']",TsunamiCat,original sound,False,326500,1802,7500000,166,33000,331300,1989,2200000,879
Rika,7033695502068663301,Anyone else gets knifed like this 😭 #foryou #fyp #valorantclips #valorant #gamergirl #omen #twitchstreamer,7132179834674892038,1660590024,19,{'duetFromId': '0'},"['foryou', 'fyp', 'valorantclips', 'valorant', 'gamergirl', 'omen', 'twitchstreamer']",Rika,original sound,False,2627,2128,332600,15,19000,330800,5222,1900000,1546
Big Panda,6933126958075675654,New yoru tech to entry any site #valorant #valorantclips #foryou ,7210759154464754949,1678885699,15,{'duetFromId': '0'},"['valorant', 'valorantclips', 'foryou']",Big Panda,originalljud,False,1375,53900,331900,17,32400,330500,9207,2200000,1348
Valorant Videos,6842622751414338566,300IQ Sova lineups 😤 (via @Jason Slack) #valorant #valorantclips #valorantgaming,7133394009204002050,1660872743,22,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming']",Cheriimoya & Sierra Kidd,"Living Life, In The Night",False,909800,1463,87800000,1839,23900,330400,2568,2800000,533
anjay mabar,6736956629562213377,1v3 clutch #valorant #valorantclips #valorantindonesia ,7133798324557106458,1660966861,17,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantindonesia']",ᶜ ʰ ˡ ˡ ˣ ᵉ ᵈ ⁱ ᵗ ˢ,the shade by rex orange county,False,53500,1475,3500000,34,30900,330100,3277,3200000,2683
FNATIC,6709090992655909893,"He done it, he finally won the trophy he's been dreaming of 🥹 #valorant #valorantclips #valorantgameplay #valorantgaming @OfficialBoaster ",7206859391998414086,1677977719,75,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgameplay', 'valorantgaming', '']",FNATIC,original sound,True,628200,1116,23600000,461,19300,329800,5093,2400000,3047
romieandjuliet,6778993603798107141,i was scared for my life thinking i’d push to talk on accident 😵‍💫 #romieandjuliet #gaming #gamingclips #twitch #twitchstreamer #valorant #valorantclips #valorantok #valorantstreamer #valorantmemes #valorantgaming ,7157291387099286830,1666436779,101,{'duetFromId': '0'},"['romieandjuliet', 'gaming', 'gamingclips', 'twitch', 'twitchstreamer', 'valorant', 'valorantclips', 'valorantok', 'valorantstreamer', 'valorantmemes', 'valorantgaming']",Lil Yachty,Poland,False,86600,16000,2900000,147,21000,329800,517,1700000,716
TMC,7205456018507236398,Chamber didnt wanna 📸 #val #valorant #valorantclips #valorantgaming #trickshot #immortal #radiant #rankedvalorant #ace #funnyval #funnyvalorant #funnyvalorantclips #cypher #reyna #sova ,7210695383024962858,1678870938,12,{'duetFromId': '0'},"['val', 'valorant', 'valorantclips', 'valorantgaming', 'trickshot', 'immortal', 'radiant', 'rankedvalorant', 'ace', 'funnyval', 'funnyvalorant', 'funnyvalorantclips', 'cypher', 'reyna', 'sova']",WILLIS,I Think I Like When It Rains,False,1629,32800,434500,41,18100,329700,7178,2700000,851
Lui,6925959344614851590,#chamber #ace #valorant #valorantclips #fractrue #flick #clutch #onetap #reaction #sniping #fy #fyp #viral,7119226494538304774,1657574090,75,{'duetFromId': '0'},"['chamber', 'fractrue', 'flick', 'reaction', 'sniping', 'ace', 'valorant', 'valorantclips', 'clutch', 'onetap', 'fy', 'fyp', 'viral']",Lui,Originalton,False,5069,6871,637200,61,9773,329500,1053,3400000,1804
Shadedaddy69,7145948788359578629,he was broken by the end #valorant #valorantfunny #valorantclips #fyp #foryoupage #gaming #shadedaddy69 #anime #viral #trending ,7202685758824615174,1677005964,15,{'duetFromId': '0'},"['valorant', 'valorantfunny', 'valorantclips', 'fyp', 'foryoupage', 'gaming', 'shadedaddy69', 'anime', 'viral', 'trending']",DJ WHOA,Riot Of Renegades,False,151500,1240,2100000,73,72400,329600,5161,1600000,1726
lee || shower stomper,6981230010435585026,she scares me sometimes... @enoki  🥲🤭💀 #valorantclips #valorantfunny #valorant #schrodingerlee #enoki #fypシ ,7195566624689229062,1675348413,45,{'duetFromId': '0'},"['', 'valorantclips', 'valorantfunny', 'valorant', 'schrodingerlee', 'enoki', 'fypシ']",lee || shower stomper,original sound,False,2000000,444,65300000,279,35100,329400,2237,2300000,910
Evan,6804279622982714374,I was using Bucky right click up close 😂#valorant #valorantgaming #valorantclips,6972173027366800646,1623335538,11,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantclips']",Evan,original sound,False,203300,2774,14000000,274,6667,329200,3374,4500000,3025
